Unnamed,ID,Centroid,Footprint2D,State_Abbr,Area,Area2D,Height,Numfloors,WWR_surfaces,CZ,BuildingType,Standard,lat,lon,.points,index_right,City,address
666,247861571,40.73346951875902/-73.99075889598839,"POLYGON ((-73.9905883 40.7335129,-73.9908875 40.7335536,-73.9909036 40.7335558,-73.9909111 40.7335239,-73.9909327 40.733432,-73.9909237 40.7334305,-73.9906194 40.7333787,-73.9905883 40.7335129))",NY,42000,4200,139.763784,10,,4A,apartments,,40.73346952,-73.9907589,POINT (40.73346951875902 -73.99075889598839),,,832 Broadway
667,247861573,40.7337284571833/-73.99070335336181,"POLYGON ((-73.9905243 40.7336559,-73.990516 40.7336912,-73.9905136 40.7337011,-73.9908024 40.733822,-73.9908262 40.7338145,-73.990853 40.7337006,-73.9905243 40.7336559))",NY,35400,2950,161.417328,12,,4A,apartments,,40.73372846,-73.99070335,POINT (40.7337284571833 -73.99070335336181),,,840 Broadway
668,247861575,40.733216178488256/-73.99066798638393,"POLYGON ((-73.990508 40.7332845,-73.9905444 40.7332906,-73.9909451 40.7333577,-73.99095 40.7333585,-73.9909796 40.7332325,-73.9904875 40.7330235,-73.9904733 40.7330382,-73.9904198 40.7332658,-73.9904057 40.7333258,-73.9904954 40.733338,-73.990508 40.7332845))",NY,119900,10900,149.27822,11,,4A,retail,,40.73321618,-73.99066799,POINT (40.733216178488256 -73.99066798638393),,,828 Broadway
669,247861602,40.73340482364632/-73.99022612603288,"POLYGON ((-73.9904198 40.7332658,-73.9904136 40.7332651,-73.9902651 40.7332447,-73.9901656 40.7332314,-73.9901584 40.7332302,-73.9900934 40.7332214,-73.9900284 40.733498,-73.9903351 40.7336264,-73.9903367 40.7336196,-73.9903493 40.7335661,-73.9903951 40.733371,-73.9904057 40.7333258,-73.9904198 40.7332658))",NY,117700,10700,34.776904,11,,4A,yes,,40.73340482,-73.99022613,POINT (40.73340482364632 -73.99022612603288),,,134 4 Avenue
670,247862485,40.73311908315977/-73.98943392848854,"POLYGON ((-73.9895032 40.7330829,-73.9895097 40.7330281,-73.9895139 40.7329927,-73.989471 40.7329747,-73.9893127 40.7331924,-73.9894284 40.7332411,-73.9894741 40.7331783,-73.989472 40.7331774,-73.9895319 40.733095,-73.9895032 40.7330829))",NY,5560,2780,30.183728,2,,4A,fire_station,,40.73311908,-73.98943393,POINT (40.73311908315977 -73.98943392848854),,,108 East 13 Street
671,247862486,40.732655400000006/-73.98934415,"POLYGON ((-73.9893574 40.7325665,-73.9892521 40.7327112,-73.9893309 40.7327443,-73.9894362 40.7325996,-73.9893574 40.7325665))",NY,5960,1490,53.805776,4,,4A,apartments,,40.7326554,-73.98934415,POINT (40.732655400000006 -73.98934415),,,109 East 12 Street
672,247862487,40.73306136617406/-73.98930060096023,"POLYGON ((-73.9893079 40.7329309,-73.9891583 40.7331344,-73.9892933 40.7331918,-73.9894429 40.7329884,-73.9893079 40.7329309))",NY,21660,3610,77.755908,6,,4A,apartments,,40.73306137,-73.9893006,POINT (40.73306136617406 -73.98930060096023),,,110 East 13 Street
673,247862488,40.73263715714525/-73.98925370519895,"POLYGON ((-73.9892774 40.7325328,-73.98915 40.7327078,-73.98923 40.7327415,-73.9892521 40.7327112,-73.9893574 40.7325665,-73.9892774 40.7325328))",NY,10980,1830,61.351708,6,,4A,apartments,,40.73263716,-73.98925371,POINT (40.73263715714525 -73.98925370519895),,,111 East 12 Street
674,247862489,40.7326413330927/-73.9891485611446,"POLYGON ((-73.9892046 40.7324958,-73.9890295 40.7327365,-73.9890162 40.7327548,-73.9890925 40.7327869,-73.98915 40.7327078,-73.9892774 40.7325328,-73.9892809 40.7325279,-73.9892046 40.7324958))",NY,10320,2580,56.102364,4,,4A,apartments,,40.73264133,-73.98914856,POINT (40.7326413330927 -73.9891485611446),,,113 East 12 Street
675,247862490,40.733378232416264/-73.98897482023474,"POLYGON ((-73.9887836 40.7332103,-73.9887727 40.7332252,-73.9886976 40.733327,-73.9886867 40.7333431,-73.9891663 40.7335462,-73.9892634 40.7334136,-73.9887836 40.7332103))",NY,100080,8340,113.18898,12,,4A,apartments,,40.73337823,-73.98897482,POINT (40.733378232416264 -73.98897482023474),,,113 East 13 Street
676,247862493,40.73298720565328/-73.98915110454799,"POLYGON ((-73.989154 40.7331402,-73.9891583 40.7331344,-73.9893079 40.7329309,-73.989324 40.732909,-73.9891482 40.7328342,-73.9889782 40.7330654,-73.989154 40.7331402))",NY,64080,5340,145.669296,12,,4A,apartments,,40.73298721,-73.9891511,POINT (40.73298720565328 -73.98915110454799),,,114 East 13 Street
677,247862495,40.73289080670975/-73.98896705317163,"POLYGON ((-73.9890162 40.7327548,-73.9889845 40.7327984,-73.9888416 40.7329947,-73.9889179 40.7330268,-73.9890925 40.7327869,-73.9890162 40.7327548))",NY,7170,2390,33.136484,3,,4A,apartments,,40.73289081,-73.98896705,POINT (40.73289080670975 -73.98896705317163),,,120 East 13 Street
678,247862496,40.732879335137355/-73.98887223727611,"POLYGON ((-73.9889028 40.732764,-73.98876 40.7329603,-73.9888416 40.7329947,-73.9889845 40.7327984,-73.9889028 40.732764))",NY,12017.5,2090,61.351708,5.75,,4A,apartments,,40.73287934,-73.98887224,POINT (40.732879335137355 -73.98887223727611),,,122 East 13 Street
679,247862497,40.73300380086004/-73.989661545349,"POLYGON ((-73.989518 40.7329577,-73.9895139 40.7329927,-73.9895097 40.7330281,-73.9897853 40.7330469,-73.9897955 40.7329604,-73.9896327 40.7329751,-73.989572 40.7329805,-73.989518 40.7329577))",NY,7480,1870,40.682416,4,,4A,apartments,,40.7330038,-73.98966155,POINT (40.73300380086004 -73.989661545349),,,123 4 Avenue
680,247862498,40.732834527516694/-73.98879907512236,"POLYGON ((-73.9888251 40.7327219,-73.988677 40.7329254,-73.98876 40.7329603,-73.9889028 40.732764,-73.9889286 40.7327285,-73.9888893 40.732712,-73.9888688 40.7327403,-73.9888251 40.7327219))",NY,16450,2350,74.146984,7,,4A,apartments,,40.73283453,-73.98879908,POINT (40.732834527516694 -73.98879907512236),,,124 East 13 Street
681,247862499,40.73306492781708/-73.98964429176188,"POLYGON ((-73.9895032 40.7330829,-73.989563 40.733087,-73.9897788 40.7331018,-73.9897853 40.7330469,-73.9895097 40.7330281,-73.9895032 40.7330829))",NY,4560,1520,40.026248,3,,4A,apartments,,40.73306493,-73.98964429,POINT (40.73306492781708 -73.98964429176188),,,125 4 Avenue
682,247862501,40.7331902020978/-73.98962894643964,"POLYGON ((-73.9894284 40.7332411,-73.9895465 40.7332907,-73.9895847 40.733245,-73.9897569 40.7333054,-73.9897788 40.7331018,-73.989563 40.733087,-73.9895454 40.733101,-73.9894968 40.7331878,-73.9894741 40.7331783,-73.9894284 40.7332411))",NY,25350,5070,93.50394,5,,4A,apartments,,40.7331902,-73.98962895,POINT (40.7331902020978 -73.98962894643964),,,129 4 Avenue
683,247862502,40.732335655619195/-73.98851497861719,"POLYGON ((-73.9885804 40.7324465,-73.9886664 40.7323283,-73.9884173 40.7322234,-73.9883945 40.7322548,-73.988411 40.7322626,-73.9883759 40.7323107,-73.9883988 40.7323203,-73.9883882 40.7323348,-73.9884439 40.7323582,-73.9884268 40.7323818,-73.9885804 40.7324465))",NY,53920,3370,134.842524,16,,4A,dormitory,,40.73233566,-73.98851498,POINT (40.732335655619195 -73.98851497861719),,,135 East 12 Street
684,247862503,40.7330601443815/-73.98822314564813,"POLYGON ((-73.9882639 40.7329399,-73.9882299 40.7329864,-73.9880907 40.7331766,-73.9881608 40.7331626,-73.9882088 40.7331506,-73.9882263 40.7331267,-73.9883108 40.733011,-73.9883395 40.732972,-73.9882639 40.7329399))",NY,20600,2060,92.519688,10,,4A,apartments,,40.73306014,-73.98822315,POINT (40.7330601443815 -73.98822314564813),,,137 East 13 Street
685,247862504,40.73301594370399/-73.98814520606443,"POLYGON ((-73.9881851 40.7329065,-73.9880598 40.7330777,-73.988033 40.7331144,-73.988087 40.7331373,-73.9882051 40.7329759,-73.9882299 40.7329864,-73.9882639 40.7329399,-73.9881851 40.7329065))",NY,9720,1620,65.288716,6,,4A,apartments,,40.73301594,-73.98814521,POINT (40.73301594370399 -73.98814520606443),,,139 East 13 Street
686,247862505,40.73262650946487/-73.9881578938156,"POLYGON ((-73.9881707 40.7325516,-73.9881338 40.7326023,-73.9880813 40.7326746,-73.9881451 40.7327014,-73.9882038 40.7326207,-73.9882345 40.7325785,-73.9881707 40.7325516))",NY,4080,1020,40.026248,4,,4A,apartments,,40.73262651,-73.98815789,POINT (40.73262650946487 -73.9881578938156),,,140 East 13 Street
687,247862506,40.732975238938444/-73.98808263905566,"POLYGON ((-73.9881054 40.7328728,-73.9880611 40.7329334,-73.9879802 40.733044,-73.9880598 40.7330777,-73.9881851 40.7329065,-73.9881054 40.7328728))",NY,8950,1790,48.556432,5,,4A,apartments,,40.73297524,-73.98808264,POINT (40.732975238938444 -73.98808263905566),,,141 East 13 Street
688,247862507,40.73287322975851/-73.98801868643399,"POLYGON ((-73.987976 40.732813,-73.9879294 40.7328776,-73.9879766 40.7328976,-73.9880611 40.7329334,-73.9881054 40.7328728,-73.9881082 40.732869,-73.987976 40.732813))",NY,4440,1110,45.275592,4,,4A,apartments,,40.73287323,-73.98801869,POINT (40.73287322975851 -73.98801868643399),,,143 East 13 Street
689,247862508,40.73327321473976/-73.98765648733068,"POLYGON ((-73.9876473 40.7332113,-73.9875824 40.7332999,-73.9876657 40.7333352,-73.9876837 40.7333103,-73.9877307 40.7332466,-73.9876473 40.7332113))",NY,967,967,12.467192,1,,4A,yes,,40.73327321,-73.98765649,POINT (40.73327321473976 -73.98765648733068),,,150 East 14 Street
690,247862514,40.73256372070678/-73.98862209501388,"POLYGON ((-73.9885479 40.732549,-73.9883685 40.7327955,-73.9885236 40.7328608,-73.9886806 40.7326451,-73.9885498 40.73259,-73.9885734 40.7325576,-73.9885815 40.732561,-73.9885999 40.7325356,-73.9885919 40.7325322,-73.9886222 40.7324905,-73.988753 40.7325455,-73.9888866 40.7323619,-73.9887282 40.7322985,-73.9887066 40.7322899,-73.9886812 40.7323072,-73.9886664 40.7323283,-73.9885804 40.7324465,-73.9885157 40.7325354,-73.9885479 40.732549))",NY,47250,9450,100.721788,5,,4A,apartments,,40.73256372,-73.9886221,POINT (40.73256372070678 -73.98862209501388),,,125 East 12 Street
691,247862519,40.73371425536294/-73.9892085151817,"POLYGON ((-73.9892634 40.7334136,-73.9891663 40.7335462,-73.9890488 40.7337067,-73.9889304 40.7338685,-73.9892416 40.7340003,-73.9893208 40.733892,-73.9892869 40.7338777,-73.9892922 40.7338704,-73.9892555 40.733855,-73.9893339 40.7337479,-73.9892255 40.7337019,-73.9892031 40.7337325,-73.9891722 40.7337194,-73.9892464 40.7336181,-73.9894037 40.7336847,-73.9894623 40.7336046,-73.9894131 40.7335838,-73.9894616 40.7335175,-73.9894261 40.7335027,-73.9894374 40.7334872,-73.9892634 40.7334136))",NY,274000,13700,196.522316,20,,4A,dormitory,,40.73371426,-73.98920852,POINT (40.73371425536294 -73.9892085151817),,,110 East 14 Street
692,247862527,40.73327321473976/-73.98765648733068,"POLYGON ((-73.9876473 40.7332113,-73.9875824 40.7332999,-73.9876657 40.7333352,-73.9876837 40.7333103,-73.9877307 40.7332466,-73.9876473 40.7332113))",NY,967,967,14.435696,1,,4A,yes,,40.73327321,-73.98765649,POINT (40.73327321473976 -73.98765648733068),,,150 East 14 Street
693,247864176,40.72939564987265/-73.981359133231,"POLYGON ((-73.9813082 40.7293323,-73.9812616 40.7293964,-73.98141 40.729459,-73.9814567 40.7293949,-73.9813082 40.7293323))",NY,4960,1240,35.761156,4,,4A,apartments,,40.72939565,-73.98135913,POINT (40.72939564987265 -73.981359133231),,,199 Avenue A
694,247864179,40.729460466238066/-73.98131878642137,"POLYGON ((-73.9812616 40.7293964,-73.9812169 40.7294576,-73.9813655 40.7295203,-73.9813769 40.7295044,-73.9813961 40.7295124,-73.9814193 40.7294806,-73.9814001 40.7294726,-73.98141 40.729459,-73.9812616 40.7293964))",NY,5080,1270,35.761156,4,,4A,apartments,,40.72946047,-73.98131879,POINT (40.729460466238066 -73.98131878642137),,,201 Avenue A
695,247864180,40.72951934966874/-73.98126913305278,"POLYGON ((-73.9812169 40.7294576,-73.9811727 40.7295184,-73.9813215 40.7295811,-73.9813655 40.7295203,-73.9812169 40.7294576))",NY,5900,1180,49.868768,5,,4A,apartments,,40.72951935,-73.98126913,POINT (40.72951934966874 -73.98126913305278),,,203 Avenue A
696,247864181,40.729589102955025/-73.98125387550203,"POLYGON ((-73.9811268 40.7295812,-73.9812625 40.7296385,-73.9812799 40.7296146,-73.9813719 40.7296534,-73.9814003 40.7296144,-73.9813215 40.7295811,-73.9811727 40.7295184,-73.9811268 40.7295812))",NY,9480,1580,44.29134,6,,4A,apartments,,40.7295891,-73.98125388,POINT (40.729589102955025 -73.98125387550203),,,205 Avenue A
697,247864183,40.72967800779485/-73.98125988310004,"POLYGON ((-73.9810815 40.7296434,-73.9813143 40.7297416,-73.9813929 40.7297748,-73.9814383 40.7297126,-73.9812625 40.7296385,-73.9811268 40.7295812,-73.9810815 40.7296434))",NY,10120,2530,41.666668,4,,4A,apartments,,40.72967801,-73.98125988,POINT (40.72967800779485 -73.98125988310004),,,207 Avenue A
698,247864186,40.73006049407595/-73.98095493498023,"POLYGON ((-73.9809997 40.7301118,-73.9810052 40.730122,-73.9810716 40.7301499,-73.9811174 40.730087,-73.9810554 40.7300609,-73.981051 40.7300591,-73.981035 40.7300632,-73.9810069 40.7300514,-73.9809983 40.7300632,-73.9809573 40.730046,-73.9809659 40.7300341,-73.9809129 40.7300119,-73.9809136 40.7300009,-73.9808418 40.7299706,-73.9807958 40.7300338,-73.9808676 40.7300641,-73.980877 40.7300613,-73.9809299 40.7300836,-73.980937 40.7300738,-73.9809781 40.7300911,-73.9809716 40.7301,-73.9809997 40.7301118))",NY,9600,1920,56.758532,5,,4A,apartments,,40.73006049,-73.98095493,POINT (40.73006049407595 -73.98095493498023),,,215 Avenue A
699,247864187,40.730122705227295/-73.98091013733455,"POLYGON ((-73.980751 40.7300955,-73.9808228 40.7301257,-73.9808325 40.7301224,-73.9808855 40.7301447,-73.9808924 40.7301351,-73.9809334 40.7301524,-73.9809265 40.730162,-73.9809546 40.7301738,-73.9809604 40.7301836,-73.9810268 40.7302116,-73.9810716 40.7301499,-73.9810052 40.730122,-73.9809897 40.7301255,-73.9809616 40.7301137,-73.9809549 40.7301229,-73.9809139 40.7301056,-73.9809206 40.7300964,-73.9808676 40.7300741,-73.9808676 40.7300641,-73.9807958 40.7300338,-73.980751 40.7300955))",NY,9450,1890,57.742784,5,,4A,apartments,,40.73012271,-73.98091014,POINT (40.730122705227295 -73.98091013733455),,,217 Avenue A
700,247864188,40.73016499117907/-73.98080335473242,"POLYGON ((-73.9806981 40.7301681,-73.9807642 40.730196,-73.9808557 40.7302345,-73.9809086 40.7301618,-73.9808228 40.7301257,-73.980751 40.7300955,-73.9806981 40.7301681))",NY,7500,1500,48.228348,5,,4A,apartments,,40.73016499,-73.98080335,POINT (40.73016499117907 -73.98080335473242),,,219 Avenue A
701,247864191,40.73025209155507/-73.9808104236399,"POLYGON ((-73.9808485 40.7302977,-73.9808598 40.7303112,-73.9809231 40.7303379,-73.9809649 40.7302805,-73.9809016 40.7302538,-73.9808825 40.7302509,-73.9808593 40.7302411,-73.9808532 40.7302495,-73.9808193 40.7302353,-73.9808254 40.7302268,-73.98077 40.7302035,-73.9807642 40.730196,-73.9806981 40.7301681,-73.9806563 40.7302256,-73.9807224 40.7302534,-73.980736 40.7302503,-73.9807914 40.7302736,-73.9807994 40.7302626,-73.9808333 40.7302769,-73.9808253 40.7302879,-73.9808485 40.7302977))",NY,10440,1740,66.601052,6,,4A,apartments,,40.73025209,-73.98081042,POINT (40.73025209155507 -73.9808104236399),,,221 Avenue A
702,247864200,40.73177711357778/-73.98420525242,"POLYGON ((-73.9842199 40.7316943,-73.9841987 40.7317235,-73.9841209 40.7318307,-73.9841906 40.7318599,-73.9842896 40.7317236,-73.9842199 40.7316943))",NY,4960,1240,54.13386,4,,4A,apartments,,40.73177711,-73.98420525,POINT (40.73177711357778 -73.98420525242),,,320 East 14 Street
703,247864202,40.73176148354634/-73.98412264957311,"POLYGON ((-73.9841244 40.7316923,-73.9840466 40.7317994,-73.9841209 40.7318307,-73.9841987 40.7317235,-73.9841244 40.7316923))",NY,4160,1040,51.837272,4,,4A,apartments,,40.73176148,-73.98412265,POINT (40.73176148354634 -73.98412264957311),,,322 East 14 Street
704,247864203,40.731694362663525/-73.98407613387288,"POLYGON ((-73.9841122 40.7315838,-73.9839769 40.7317701,-73.9840466 40.7317994,-73.9841244 40.7316923,-73.9841643 40.7316375,-73.984144 40.7316289,-73.9841617 40.7316045,-73.9841122 40.7315838))",NY,6520,1630,57.742784,4,,4A,apartments,,40.73169436,-73.98407613,POINT (40.731694362663525 -73.98407613387288),,,324 East 14 Street
705,247864204,40.73161523718254/-73.98390287094485,"POLYGON ((-73.9837963 40.7316369,-73.9837635 40.7316821,-73.9837598 40.7316872,-73.9838986 40.7317456,-73.9839351 40.7316952,-73.9838982 40.7316797,-73.9839141 40.7316578,-73.9839277 40.7316635,-73.9839862 40.731583,-73.9839942 40.7315786,-73.9840345 40.7315231,-73.9839351 40.7314814,-73.9838878 40.7315465,-73.9838916 40.7315481,-73.9838394 40.73162,-73.9838538 40.731626,-73.9838343 40.7316529,-73.9837963 40.7316369))",NY,17100,2850,64.304464,6,,4A,apartments,,40.73161524,-73.98390287,POINT (40.73161523718254 -73.98390287094485),,,328 East 14 Street
706,247864205,40.73125929648299/-73.98396792998108,"POLYGON ((-73.983971 40.7311287,-73.9839378 40.7311744,-73.9839337 40.7311801,-73.9839556 40.7311893,-73.9838352 40.731355,-73.9839339 40.7313965,-73.9839868 40.7313236,-73.9839837 40.7313223,-73.9840511 40.7312294,-73.9840741 40.7312391,-73.984079 40.7312323,-73.9841114 40.7311876,-73.983971 40.7311287))",NY,18240,3040,67.585304,6,,4A,apartments,,40.7312593,-73.98396793,POINT (40.73125929648299 -73.98396792998108),,,329 East 13 Street
707,247864206,40.73159509714954/-73.98377759423984,"POLYGON ((-73.9837917 40.7315081,-73.9837161 40.7316122,-73.9836883 40.7316505,-73.9837635 40.7316821,-73.9837963 40.7316369,-73.9838669 40.7315397,-73.9837917 40.7315081))",NY,7000,1400,53.805776,5,,4A,apartments,,40.7315951,-73.98377759,POINT (40.73159509714954 -73.98377759423984),,,332 East 14 Street
708,247864207,40.731214787011304/-73.98384746521877,"POLYGON ((-73.9838791 40.73109,-73.9838459 40.7311358,-73.9838462 40.7311498,-73.9837933 40.7312226,-73.983805 40.7312275,-73.9837736 40.7312707,-73.9837619 40.7312658,-73.9837236 40.7313186,-73.983796 40.7313491,-73.9838514 40.7312728,-73.9838373 40.7312669,-73.9838516 40.7312471,-73.9838658 40.7312531,-73.9839187 40.7311802,-73.9839378 40.7311744,-73.983971 40.7311287,-73.9838791 40.73109))",NY,10800,2160,58.727036,5,,4A,apartments,,40.73121479,-73.98384747,POINT (40.731214787011304 -73.98384746521877),,,333 East 13 Street
709,247864208,40.73149657939348/-73.98368216594547,"POLYGON ((-73.9835299 40.7315339,-73.9834983 40.7315774,-73.9836846 40.7316556,-73.9836883 40.7316505,-73.9837161 40.7316122,-73.9837005 40.7316056,-73.9837891 40.7314835,-73.9838008 40.7314885,-73.983859 40.7314083,-73.9836945 40.7313392,-73.9835477 40.7315414,-73.9835299 40.7315339))",NY,15630,5210,52.49344,3,,4A,synagogue,,40.73149658,-73.98368217,POINT (40.73149657939348 -73.98368216594547),,,334 East 14 Street
710,247864209,40.731177368100674/-73.98375418908628,"POLYGON ((-73.9837892 40.7310523,-73.983756 40.731098,-73.9837567 40.7311121,-73.9837033 40.7311856,-73.9837155 40.7311907,-73.9837028 40.7312083,-73.9836867 40.7312015,-73.9836301 40.7312794,-73.9837048 40.7313107,-73.9837431 40.7312579,-73.9837299 40.7312524,-73.9837613 40.7312092,-73.9837745 40.7312147,-73.9838274 40.7311419,-73.9838459 40.7311358,-73.9838791 40.73109,-73.9837892 40.7310523))",NY,10700,2140,59.383204,5,,4A,apartments,,40.73117737,-73.98375419,POINT (40.731177368100674 -73.98375418908628),,,335 East 13 Street
711,247864210,40.73114115707621/-73.98366796494545,"POLYGON ((-73.9837006 40.731015,-73.9836674 40.7310608,-73.9836684 40.7310751,-73.9836154 40.7311482,-73.9836325 40.7311554,-73.9836182 40.7311751,-73.983601 40.7311679,-73.9835458 40.731244,-73.9836203 40.7312753,-73.9836588 40.7312222,-73.9836467 40.7312171,-73.9836775 40.7311747,-73.9836896 40.7311798,-73.9837429 40.7311064,-73.983756 40.731098,-73.9837892 40.7310523,-73.9837006 40.731015))",NY,10850,2170,59.711288,5,,4A,apartments,,40.73114116,-73.98366796,POINT (40.73114115707621 -73.98366796494545),,,337 East 13 Street
712,247864211,40.73148908952063/-73.98350908457218,"POLYGON ((-73.9835198 40.7314008,-73.9834166 40.731543,-73.9834983 40.7315774,-73.9835299 40.7315339,-73.9836016 40.7314352,-73.9835198 40.7314008))",NY,7600,1520,49.868768,5,,4A,apartments,,40.73148909,-73.98350908,POINT (40.73148908952063 -73.98350908457218),,,338 East 14 Street
713,247864212,40.73142525423727/-73.98345241958853,"POLYGON ((-73.9834883 40.7313075,-73.9833553 40.7314906,-73.9833405 40.7315111,-73.9834166 40.731543,-73.9835198 40.7314008,-73.9835644 40.7313394,-73.9834883 40.7313075))",NY,6060,2020,45.93176,3,,4A,fire_station,,40.73142525,-73.98345242,POINT (40.73142525423727 -73.98345241958853),,,340 East 14 Street
714,247864213,40.730935835593705/-73.98336000819494,"POLYGON ((-73.9833559 40.7308702,-73.9833173 40.7309234,-73.9832848 40.7309681,-73.9833641 40.7310015,-73.9834352 40.7309035,-73.9833559 40.7308702))",NY,4040,1010,38.057744,4,,4A,apartments,,40.73093584,-73.98336001,POINT (40.730935835593705 -73.98336000819494),,,349 East 13 Street
715,247864214,40.72996190517538/-73.9830195890852,"POLYGON ((-73.982975 40.7300242,-73.9829884 40.7300298,-73.9830149 40.730041,-73.9831024 40.7299208,-73.9830202 40.7298861,-73.9830163 40.7298914,-73.9829382 40.7299985,-73.9829806 40.7300164,-73.982975 40.7300242))",NY,6250,1250,61.023624,5,,4A,apartments,,40.72996191,-73.98301959,POINT (40.72996190517538 -73.9830195890852),,,405 East 12 Street
716,247864215,40.73079665759162/-73.9822473401525,"POLYGON ((-73.9820446 40.7309053,-73.9820347 40.7309188,-73.9821587 40.730971,-73.9821555 40.7309744,-73.9821511 40.7309821,-73.9821496 40.7309904,-73.98215 40.7309945,-73.9821512 40.7309987,-73.9821555 40.7310064,-73.9821625 40.7310131,-73.9821668 40.7310158,-73.9821715 40.7310181,-73.9821819 40.7310213,-73.9821931 40.7310222,-73.9821986 40.7310219,-73.9822093 40.7310195,-73.9822187 40.7310151,-73.9822241 40.7310112,-73.9824721 40.7306702,-73.9822627 40.7305821,-73.9821189 40.7307797,-73.9821244 40.730782,-73.9821175 40.7307915,-73.982037 40.7309021,-73.9820446 40.7309053))",NY,36800,9200,52.165356,4,,4A,church,,40.73079666,-73.98224734,POINT (40.73079665759162 -73.9822473401525),,,414 East 14 Street
717,247864216,40.730334000000006/-73.98273334999998,"POLYGON ((-73.982749 40.730256,-73.9826547 40.7303854,-73.9827177 40.730412,-73.982812 40.7302826,-73.982749 40.730256))",NY,3210,1070,46.259844,3,,4A,apartments,,40.730334,-73.98273335,POINT (40.730334000000006 -73.98273334999998),,,406 East 13 Street
718,247864217,40.73001048615118/-73.98283929736998,"POLYGON ((-73.9828634 40.7298269,-73.9828168 40.7298908,-73.9827867 40.7299321,-73.98288 40.7299714,-73.9828866 40.7300357,-73.9827927 40.7300413,-73.9827915 40.7300295,-73.982665 40.730037,-73.9826777 40.7301599,-73.9828614 40.730149,-73.9828567 40.7301031,-73.9828723 40.7301022,-73.9828707 40.7300857,-73.9829392 40.7300816,-73.9829316 40.7300077,-73.9829382 40.7299985,-73.9830163 40.7298914,-73.9828634 40.7298269))",NY,25000,5000,67.913388,5,,4A,apartments,,40.73001049,-73.9828393,POINT (40.73001048615118 -73.98283929736998),,,407 East 12 Street
719,247864218,40.73031181823809/-73.98264295049708,"POLYGON ((-73.9826005 40.7302633,-73.9825803 40.730291,-73.9825452 40.7303392,-73.9826547 40.7303854,-73.982749 40.730256,-73.9826005 40.7302633))",NY,3675,1470,40.682416,2.5,,4A,apartments,,40.73031182,-73.98264295,POINT (40.73031181823809 -73.98264295049708),,,408 East 13 Street
720,247864219,40.73021313387906/-73.98256240071932,"POLYGON ((-73.9824553 40.7302383,-73.9824202 40.7302865,-73.9825452 40.7303392,-73.9825803 40.730291,-73.98255 40.7302782,-73.9825854 40.7302297,-73.9826777 40.7302266,-73.9826742 40.7301665,-73.9826365 40.7301678,-73.9826356 40.7301521,-73.982644 40.7301518,-73.9826396 40.7300758,-73.9826004 40.7300771,-73.9824905 40.730228,-73.9824963 40.7302403,-73.9824878 40.730252,-73.9824553 40.7302383))",NY,16560,2760,71.850396,6,,4A,apartments,,40.73021313,-73.9825624,POINT (40.73021313387906 -73.98256240071932),,,410 East 13 Street
721,247864220,40.729842017228826/-73.9828001411864,"POLYGON ((-73.9827835 40.7297932,-73.982743 40.7298488,-73.9827369 40.7298572,-73.9828168 40.7298908,-73.9828634 40.7298269,-73.9827835 40.7297932))",NY,2672,668,41.994752,4,,4A,apartments,,40.72984202,-73.98280014,POINT (40.729842017228826 -73.9828001411864),,,411 East 12 Street
722,247864221,40.729874121813936/-73.9826677949811,"POLYGON ((-73.9827103 40.7297623,-73.9825655 40.729961,-73.9825553 40.7299751,-73.9826082 40.7299974,-73.9827228 40.7298403,-73.982743 40.7298488,-73.9827835 40.7297932,-73.9827103 40.7297623))",NY,9720,1620,62.664044,6,,4A,apartments,,40.72987412,-73.98266779,POINT (40.729874121813936 -73.9826677949811),,,413 East 12 Street
723,247864222,40.73079665759162/-73.9822473401525,"POLYGON ((-73.9820446 40.7309053,-73.9820347 40.7309188,-73.9821587 40.730971,-73.9821555 40.7309744,-73.9821511 40.7309821,-73.9821496 40.7309904,-73.98215 40.7309945,-73.9821512 40.7309987,-73.9821555 40.7310064,-73.9821625 40.7310131,-73.9821668 40.7310158,-73.9821715 40.7310181,-73.9821819 40.7310213,-73.9821931 40.7310222,-73.9821986 40.7310219,-73.9822093 40.7310195,-73.9822187 40.7310151,-73.9822241 40.7310112,-73.9824721 40.7306702,-73.9822627 40.7305821,-73.9821189 40.7307797,-73.9821244 40.730782,-73.9821175 40.7307915,-73.982037 40.7309021,-73.9820446 40.7309053))",NY,36800,9200,53.805776,4,,4A,apartments,,40.73079666,-73.98224734,POINT (40.73079665759162 -73.9822473401525),,,414 East 14 Street
724,247864223,40.72984488786479/-73.98260927735376,"POLYGON ((-73.9826294 40.7297282,-73.982601 40.7297671,-73.9826244 40.729777,-73.9826222 40.7297946,-73.9826124 40.7297966,-73.9825017 40.7299484,-73.9825655 40.729961,-73.9827103 40.7297623,-73.9826294 40.7297282))",NY,9660,1610,61.679792,6,,4A,apartments,,40.72984489,-73.98260928,POINT (40.72984488786479 -73.98260927735376),,,415 East 12 Street
725,247864224,40.73016367976164/-73.98242690288978,"POLYGON ((-73.9823317 40.7301785,-73.9822923 40.7302326,-73.9824202 40.7302865,-73.9824553 40.7302383,-73.9824595 40.7302325,-73.9824353 40.7302222,-73.9825525 40.7300614,-73.9824751 40.7300287,-73.9823579 40.7301896,-73.9823317 40.7301785))",NY,15180,2530,72.506564,6,,4A,apartments,,40.73016368,-73.9824269,POINT (40.73016367976164 -73.98242690288978),,,416 East 13 Street
